"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"277","278000","1446016428648","4221","4221.0","2.0572057205720573","0","1.0","4.0","16.0"
"278","279000","1446016429647","3570","3570.0","2.1834451901565997","0","1.0","5.0","30.2599999999984"
"279","280000","1446016430646","4313","4313.0","1.8871315600287564","0","1.0","4.0","10.0"
"280","281000","1446016431645","3629","3629.0","1.9494949494949494","0","1.0","4.0","11.479999999999563"
"281","282000","1446016432646","3854","3854.0","1.906288032454361","0","1.0","4.0","8.0"
"282","283000","1446016433646","3622","3622.0","2.281798715203426","0","1.0","4.0","29.659999999999854"
"283","284000","1446016434647","4235","4235.0","2.17251356238698","0","1.0","6.0","16.360000000000127"
"284","285000","1446016435645","3882","3882.0","2.0113544201135443","0","1.0","4.0","14.349999999999909"
"285","286000","1446016436645","3699","3699.0","1.9288453344695355","0","1.0","4.0","10.0"
"286","287000","1446016437646","3484","3484.0","2.15733456732994","0","1.0","4.0","18.800000000000182"
"287","288000","1446016438647","3984","3984.0","1.6962077493816983","0","1.0","4.0","6.0"
"288","289000","1446016439646","3884","3884.0","1.7330508474576272","0","1.0","4.0","7.0"
"289","290000","1446016440647","4008","4008.0","1.940073379535263","0","1.0","4.0","10.0"
"290","291000","1446016441647","3871","3871.0","1.7960553923625682","0","1.0","4.0","10.179999999999836"
"291","292000","1446016442646","3678","3678.0","2.3702714730752112","0","1.0","5.0","42.539999999999964"
"292","293000","1446016443647","3974","3974.0","2.1979414093428344","0","1.0","5.0","20.75"
"293","294000","1446016444646","3987","3987.0","1.830345977490621","0","1.0","4.0","9.0"
"294","295000","1446016445645","4131","4131.0","1.9120280264694434","0","1.0","4.0","10.0"
"295","296000","1446016446646","3830","3830.0","2.040387042490534","0","1.0","5.0","16.23999999999978"
"296","297000","1446016447647","4214","4214.0","1.8315175097276264","0","1.0","4.0","10.309999999999945"
