"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"192","193000","1446030858663","4093","4093.0","2.217409240924092","0","1.0","4.0","11.0"
"193","194000","1446030859663","4156","4156.0","2.204476479514416","0","1.0","5.0","16.65000000000009"
"194","195000","1446030860662","3948","3948.0","1.7339449541284404","0","1.0","3.0","7.0"
"195","196000","1446030861662","3438","3438.0","2.773294908741595","0","1.0","6.0","50.0"
"196","197000","1446030862663","4303","4303.0","2.189477557027226","0","1.0","5.0","18.0"
"197","198000","1446030863663","3542","3542.0","2.085303662494205","0","1.0","5.0","15.0"
"198","199000","1446030864662","4283","4283.0","1.8134950720242609","0","1.0","4.0","10.0"
"199","200000","1446030865664","4438","4438.0","2.197288619336425","0","1.0","6.0","16.980000000000018"
"200","201000","1446030866662","4435","4435.0","2.4932480454868515","0","1.0","6.0","26.86999999999989"
"201","202000","1446030867662","3554","3554.0","1.8809742647058822","0","1.0","4.0","10.5"
"202","203000","1446030868663","4620","4620.0","2.008421052631579","0","1.0","5.0","14.510000000000218"
"203","204000","1446030869662","3924","3924.0","1.6421225832990538","0","1.0","4.0","7.0"
"204","205000","1446030870663","4202","4202.0","1.9416167664670658","0","1.0","4.0","12.0"
"205","206000","1446030871664","4064","4064.0","2.07624181748171","0","1.0","5.0","14.039999999999964"
"206","207000","1446030872662","3897","3897.0","2.1154000804181745","0","1.0","5.0","13.139999999999873"
"207","208000","1446030873663","4090","4090.0","2.0941086457536344","0","1.0","5.0","12.0"
"208","209000","1446030874664","4250","4250.0","2.0742628321805605","0","1.0","5.0","15.539999999999964"
"209","210000","1446030875663","4242","4242.0","2.121123677489967","0","1.0","5.0","16.799999999999727"
"210","211000","1446030876663","4090","4090.0","2.0165575664227955","0","1.0","5.0","8.039999999999964"
"211","212000","1446030877662","3788","3788.0","1.8735042735042735","0","1.0","5.0","11.0"
"212","213000","1446030878663","4144","4144.0","2.3205223880597017","0","1.0","5.0","32.0"
"213","214000","1446030879664","4599","4599.0","1.7942994505494505","0","1.0","4.0","9.889999999999873"
"214","215000","1446030880662","3895","3895.0","1.8498307952622672","0","1.0","3.0","9.0"
"215","216000","1446030881662","4070","4070.0000000000005","2.0236686390532546","0","1.0","4.0","13.0"
"216","217000","1446030882664","4015","4014.9999999999995","2.4400153315446533","0","1.0","5.0","43.0"
"217","218000","1446030883662","4504","4504.0","2.1667247994419254","0","1.0","5.0","18.0"
"218","219000","1446030884663","3972","3972.0","2.2590408805031448","0","1.0","5.0","23.0"
"219","220000","1446030885662","4122","4122.0","2.0047095761381475","0","1.0","4.0","14.0"
"220","221000","1446030886663","2760","2760.0","2.2525014714537965","0","1.0","5.0","33.039999999999964"
"221","222000","1446030887662","2995","2995.0","18.803589743589743","0","1.0","10.549999999999955","596.51"
"222","223000","1446030888664","4120","4120.0","2.0241809672386895","0","1.0","4.849999999999909","14.109999999999673"
"223","224000","1446030889663","3570","3570.0","2.3001808318264017","0","1.0","4.0","44.0"
"224","225000","1446030890662","4054","4054.0000000000005","1.9285988483685221","0","1.0","4.0","11.0"
"225","226000","1446030891663","3671","3671.0","2.0711496746203903","0","1.0","4.0","21.960000000000036"
"226","227000","1446030892664","3916","3916.0","1.940797422472815","0","1.0","5.0","9.0"
"227","228000","1446030893681","4444","4444.0","2.1754325259515572","0","1.0","5.0","17.110000000000127"
"228","229000","1446030894662","4449","4449.0","1.9383983572895278","0","1.0","4.0","8.789999999999964"
"229","230000","1446030895663","3830","3830.0","2.6058333333333334","0","1.0","5.0","53.0"
"230","231000","1446030896663","3652","3652.0","2.21978021978022","0","1.0","5.0","13.0"
"231","232000","1446030897683","3903","3903.0","1.8617283950617285","0","1.0","4.0","10.710000000000036"
"232","233000","1446030898662","3644","3644.0","2.159131205673759","0","1.0","4.0","37.44999999999982"
"233","234000","1446030899664","3843","3843.0","2.6417970316887285","0","1.0","6.0","29.159999999999854"
"234","235000","1446030900663","4314","4314.0","2.531017369727047","0","1.0","5.0","51.0"
"235","236000","1446030901663","4276","4276.0","1.7722772277227723","0","1.0","4.0","7.0"
"236","237000","1446030902663","4300","4300.0","2.2086383601756956","0","1.0","4.0","34.21000000000049"
